,ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,TADA_BF,krishnan_post,D,D_ens,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000263519,ENSP00000263519,492,ATP2B3,6.83e-05,FALSE,NA,0.998768934027877,0.257394291076095,0.612,0.483818354831679,0.248090863037326,0.946811198704472,0.944580360044789,0.946913402,0.943949526407944,0,1,19.30648336
ENSP00000264108,ENSP00000264108,8520,HAT1,1.552e-05,FALSE,NA,0.839884792256617,0.461074057036907,0.58,0.330070603510074,0.378147360375151,0.92496497512306,0.920095712252726,0.933849021,0.935343164105472,0,1,9.04075349879145
ENSP00000264718,ENSP00000264718,11321,GPN1,1.515e-05,FALSE,NA,0.0049035919998219,0.530849433531612,0.471,0.0129082589685696,-0.230316365171688,0.711362941557208,0.705255282263778,0.916171359,0.675409713133999,0,0.569330515157123,75.2423356869398
ENSP00000264834,ENSP00000264834,10661,KLF1,1.795e-05,FALSE,NA,0.000201077104049452,0.448716625007024,0.447,0.00974856029301978,-0.557563683990694,0.925074100599706,0.924002277273802,0.935812035,0.926025892773923,0,1,0
ENSP00000264977,ENSP00000264977,5523,PPP2R3A,3.83e-05,FALSE,NA,0.920487875254504,0.470134317830032,0.498,0.068476240441535,-0.115492052701418,0.941422709687279,0.937453379623946,0.932229064,0.858055651144976,0,1,14.7768129335998
ENSP00000265968,ENSP00000265968,8048,CSRP3,9.42e-06,FALSE,NA,0.00220886834015439,0.437144162283675,0.482,0.0126971349252944,-0.153353447294751,0.935097675412903,0.933606265624227,0.937314547,0.892761739876649,0,1,0
ENSP00000267119,ENSP00000267119,112802,KRT71,2.601e-05,FALSE,NA,3.12740120353346e-08,3.78822182529826,0.458,0.027020794364359,0.11912061755287,0.633581652977609,0.627224054122039,0.610920306,0.753917141857673,0,1,1.656601841
ENSP00000288985,ENSP00000288985,375748,ERCC6L2,2.46e-05,FALSE,NA,0.00155590713206106,0.412555385307234,0.443,0.0886799266845816,0.440910381190017,0.940809401413069,0.937961956938603,0.939663381,0.940043266563564,0,1,0
ENSP00000292363,ENSP00000292363,55658,RNF126,1.749e-05,FALSE,NA,0.774554603279982,0.45231481624135,0.491,0.272566749545208,0.388457035218627,0.924029580929707,0.923011975925638,0.935256474,0.92550627807147,0,1,0
ENSP00000292431,ENSP00000292431,112939,NACC1,2.775e-05,TRUE,4,0.964946936209724,0.401720729742471,0.417,0.614284418171339,0.255557486719485,0.468453678050313,0.459141734860276,0.940591194,0.419490305355753,0,1,2.172683786
ENSP00000300061,ENSP00000300061,6340,SCNN1G,3.005e-05,FALSE,NA,0.368698568765529,0.508791446671433,0.494,0.0417766642106934,-0.185129692777146,0.936005787754034,0.934077752489449,0.922766133,0.936074817217087,0,1,0
ENSP00000302176,ENSP00000302176,79058,ASPSCR1,3.44e-05,FALSE,NA,6.0743019973141e-08,0.991798751007834,0.481,0.00420977369778463,-0.543420925356736,0.873248892547278,0.869912273106346,0.863448199,0.946036098961762,0,1,0
ENSP00000302486,ENSP00000302486,5604,MAP2K1,1.52e-05,FALSE,NA,0.994501270366062,2.77907300739587,0.592,0.656331495964433,0.478395712421489,0.694032382099091,0.671802022813778,0.665827887,1,0,1,0
ENSP00000306866,ENSP00000306866,11337,GABARAP,5.96e-06,FALSE,NA,0.670186209633902,0.514543295765519,0.492,0.0192478356776733,-0.751488128140811,0.894432156730761,0.894220461822462,0.921103514,0.899812923589084,0,1,0
ENSP00000310521,ENSP00000310521,26984,SEC22A,1.057e-05,FALSE,NA,0.638909264916314,0.564312240106296,0.329,0.0313203704162664,-0.30686803622063,0.927371162355243,0.923759041413352,0.911555214,0.912992692579379,0,0.296772893730012,30.44300719
ENSP00000310668,ENSP00000310668,9688,NUP93,3.26e-05,FALSE,NA,0.00486804388235231,0.214447717881939,0.367,0.0318151045184838,-0.042309429607132,0.947976230856215,0.945561560221267,0.948148384,0.868569626809465,0,0.555516978,31.37577337
ENSP00000311221,ENSP00000311221,64393,ZMAT3,1.174e-05,FALSE,NA,0.0567031582457627,0.372734375609835,0.414,0.0559355495885931,0.22955247201365,0.940307400333409,0.937886086594645,0.942478183,0.91603414473705,0,1,2.563028909
ENSP00000311665,ENSP00000311665,80227,PAAF1,1.369e-05,FALSE,NA,1.03087812740244e-06,2.12023719952011,0.385,NA,NA,0.737759203969121,0.729729965140258,0.736217148,0.852622077869227,0,1,0
ENSP00000318176,ENSP00000318176,8575,PRKRA,9.93e-06,FALSE,NA,0.15454198723567,0.491709732270254,0.447,0.00690834526466789,-0.723613598546651,0.910693571240441,0.907861498023994,0.927361562,0.894310389931017,0,1,0
ENSP00000320488,ENSP00000320488,266812,NAP1L5,1.121e-05,FALSE,NA,0.788624389923416,0.484565810718752,0.494,0.100536611265627,-0.062013792518622,0.912503796811037,0.911657275254583,0.929153912,0.914577187479347,0,1,3.37415065794707
ENSP00000322460,ENSP00000322460,6330,SCN4B,1.204e-05,FALSE,NA,0.00153522738620452,0.479492094297945,0.5,0.0341644133691381,0.143988959900563,0.914662833222367,0.913740355003851,0.930394415,0.916748577958465,0,0.790606047314438,40.3445421407294
ENSP00000323837,ENSP00000323837,22950,SLC4A1AP,3.43e-05,FALSE,NA,7.73999085415032e-07,0.439992683722406,0.42,0.0688409435824944,0.298161150065537,0.940365616544329,0.938225019856491,0.937029516,0.942565319998487,0,1,0
ENSP00000327145,ENSP00000327145,2318,FLNC,0.00015851,FALSE,NA,0.999503524836351,0.169621908477447,0.246,0.297370418136666,-0.165167299472374,0.950301370102068,0.948071789025462,0.949118428,0.946043701648088,0,0.61201368,26.55526807
ENSP00000338345,ENSP00000338345,6622,SNCA,4.49e-06,FALSE,NA,0.841962359247494,0.523586758174299,0.601,0.31809336677257,0.386651150720163,0.902152263575895,0.887566046473322,0.918266801,1,0,0.812351150544487,17.450157181644
ENSP00000338990,ENSP00000338990,60673,C12orf44,1.164e-05,FALSE,NA,0.731720304904651,0.629717808578022,0.493,0.195407612871352,0.141797708922072,0.91114530491209,0.909862866877344,0.902179806,0.915778666296675,0,0.540388864913389,45.9146911042683
ENSP00000340505,ENSP00000340505,123228,SENP8,7.57e-06,FALSE,NA,0.257288612865091,0.658457105124805,0.44,0.0138841397760577,-0.464832149371831,0.899994123652087,0.896464646593283,0.896615754,0.904424414270255,0,0.801302858,30.84697125
ENSP00000341843,ENSP00000341843,51513,ETV7,1.316e-05,FALSE,NA,2.00672826880885e-08,0.540057486163916,0.447,NA,NA,0.926719121935112,0.925485802660402,0.914428183,0.851075160360345,0,1,0
ENSP00000344166,ENSP00000344166,387522,TMEM189-UBE2V1,1.542e-05,FALSE,NA,0.00518500567573873,0.462708101027589,0.479,NA,NA,0.921665099326971,0.919741753347044,0.933575505,1,0,1,0
ENSP00000349356,ENSP00000349356,63979,FIGNL1,2.313e-05,FALSE,NA,0.000108679232933473,0.211087479669293,0.386,0.00514393105423568,-0.310490481048817,0.94728166218349,0.945241484535576,0.948229226,0.9314348504916,0,1,0
ENSP00000349595,ENSP00000349595,487,ATP2A1,5.33e-05,FALSE,NA,7.03974863284906e-09,0.399959953081621,0.417,0.0252588283771605,-0.229775776286888,0.830623663829605,0.82730943097423,0.940712252,0.728106600782819,0,1,0
ENSP00000351664,ENSP00000351664,64780,MICAL1,NA,FALSE,NA,2.54826851751808e-12,NA,0.448,0.00550299669582311,-0.395530986059337,NA,NA,NA,NA,0,1,0
ENSP00000355387,ENSP00000355387,192683,SCAMP5,1.193e-05,FALSE,NA,0.345427472674241,0.480371120493635,0.505,0.044496364073712,-0.21119239859687,0.915528298213514,0.91345133840421,0.93017787,0.91647634649441,0,0.466763735,40.75186004
ENSP00000356331,ENSP00000356331,2494,NR5A2,2.193e-05,FALSE,NA,0.959085110774338,0.875624435059554,0.542,0.21393501470182,0.011215444029127,0.876162827870362,0.869175815648093,0.875101004,0.930434230760749,0,1,4.38450287423982
ENSP00000357861,ENSP00000357861,8991,SELENBP1,2.076e-05,FALSE,NA,1.22411207379355e-06,1.0318701615838,0.324,0.0147851439836905,-0.099975497951825,0.856621041489514,0.854317191344902,0.857975395,0.944938028415375,0,1,1.67721419304314
ENSP00000358081,ENSP00000358081,9531,BAG3,2.903e-05,FALSE,NA,0.53203443022702,0.396276561951283,0.402,0.00509958032880839,-0.802033839822075,0.935462792506557,0.933878691433647,0.940993507,0.935539179401377,0,1,0
ENSP00000361642,ENSP00000361642,79717,PPCS,1.774e-05,FALSE,NA,0.00353633641897521,2.10811248266439,0.328,0.00553006984214225,-0.731116408399897,0.740546492473549,0.735674086335843,0.737432568,0.878775135711638,0,1,11.3021454599171
ENSP00000363435,ENSP00000363435,3710,ITPR3,0.000146455,FALSE,NA,4.97536705049387e-12,0.200544592762393,0.412,0.017533961398918,-0.636112577975944,0.944561834004588,0.942474734956785,0.948478916,0.938118054929921,0,1,0
ENSP00000368438,ENSP00000368438,5111,PCNA,1.208e-05,FALSE,NA,0.937503505123045,0.479752063533275,0.53,0.386870014962019,0.193929550216092,0.915415169037286,0.913813716304281,0.930338608,0.916808657605843,0,1,25.7309405992471
ENSP00000371711,ENSP00000371711,1761,DMRT1,1.606e-05,FALSE,NA,0.683592810352089,0.458394628911583,0.493,0.0586906614516463,-0.160301850105791,0.923554906827583,0.920993986807355,0.934330033,0.923602958462663,0,1,0
ENSP00000377910,ENSP00000377910,11072,DUSP14,1.023e-05,FALSE,NA,0.773652009392439,0.489852865992019,0.488,0.433207732111614,0.498940736925274,0.911618999432728,0.908824306814454,0.927789334,0.911990081163242,1,0.0357006296661032,11.6044750422771
ENSP00000377995,ENSP00000377995,4501,MT1X,2.423e-06,FALSE,NA,0.0496111915968201,0.809110347799413,0.445,NA,NA,0.864423482404367,0.862893019292828,0.879761849,0.93997124114902,0,1,0
ENSP00000386458,ENSP00000386458,55660,PRPF40A,2.934e-05,FALSE,NA,0.966325783136999,8.97922565687839,0.495,0.318189500186391,0.0736012807557751,0.501367534202218,0.486019295945509,0.437349029,0.935700064959893,0,0.708593726,138.6707568
ENSP00000390500,ENSP00000390500,6788,STK3,1.714e-05,FALSE,NA,5.73733703569325e-09,0.517219732252202,0.411,0.036463976132955,0.0634839758386897,0.941576774863105,0.929475240349814,0.920157306,0.925028760017178,0,0.712577065174391,16.3547484700496
ENSP00000398273,ENSP00000398273,6660,SOX5,2.928e-05,TRUE,S,0.999398884487612,0.455777146192311,0.573,0.395542056834374,0.165990591685419,0.949441620892369,0.936623079481312,0.93476114,0.935671597031569,0,0.638310937917445,109.1740812
ENSP00000412922,ENSP00000412922,81605,URM1,4.24e-06,FALSE,NA,0.498052547084336,0.525044397526216,0.416,0.0265012406191727,-0.287816255164314,0.889664512417362,0.886490172145549,0.917852801,0.894068416588806,0,1,0
ENSP00000413493,ENSP00000413493,54973,CPSF3L,3.15e-05,FALSE,NA,5.7881402380741e-09,0.20132437044632,0.447,0.0527453212498955,0.181115672575752,0.947922312882242,0.945846112357798,0.948461359,0.944468731748912,0,1,1.57741216326236
ENSP00000418082,ENSP00000418082,6168,RPL37A,5.31e-06,FALSE,NA,0.00477076544447004,0.512821046741229,0.337,0.00539313373173342,-0.631105785613577,0.892228204610098,0.891526351666361,0.921555969,0.886087907802661,0,1,0
ENSP00000429986,ENSP00000429986,56943,ENY2,3.59e-06,FALSE,NA,0.797810081751442,2.45500936127143,0.497,0.0275917345363803,-0.637009861555284,0.680507262675442,0.672770978406061,0.692866436,1,0,1,0
ENSP00000005558,ENSP00000005558,3475,IFRD1,1.802e-05,FALSE,NA,0.105462456846984,2.11293627196497,0.445,0.111917419050967,0.344798032122237,0.742186167922223,0.73589663650922,0.737029135,0.936690719669364,0,0.562699222988024,65.86086156
ENSP00000232607,ENSP00000232607,7372,UMPS,2.042e-05,FALSE,NA,0.000109217442760822,0.890906561024144,0.147,0.0387131072091483,0.0408747355239484,0.869379652815517,0.867092601815785,0.873678803,0.937677889445687,0,1,0
ENSP00000245479,ENSP00000245479,6662,SOX9,3.82e-05,FALSE,NA,0.983539902653989,0.357276652801801,0.569,0.37636711493264,0.019940800961343,0.939849687051933,0.938034898879537,0.943282978,0.939163888001266,0,0.57285935,36.1978782
ENSP00000247219,ENSP00000247219,387332,TBPL2,1.527e-05,FALSE,NA,4.93486514101523e-08,0.242136846945849,0.415,NA,NA,0.945809626616329,0.943742173931288,0.94740182,0.910087470285009,0,1,9.174309675
ENSP00000254193,ENSP00000254193,6627,SNRPA1,8.91e-06,FALSE,NA,0.969077644208195,0.49728850801399,0.495,0.10559133723741,-0.29018742682783,0.906018310684908,0.904637586143418,0.925900651,0.908348484172258,0,0.822556391469107,51.4223071303703
ENSP00000257981,ENSP00000257981,23416,KCNH3,6.56e-05,FALSE,NA,0.999889995234816,0.264515147638556,0.492,0.699605185853654,0.382619825447151,0.946263813483725,0.944190268882482,0.946713479,0.944744608004897,0,1,3.87307006557732
ENSP00000261448,ENSP00000261448,845,CASQ2,1.518e-05,FALSE,NA,1.06548301273598e-06,2.53749534905028,0.495,0.0163490136511226,-0.02102372210288,0.699888084439341,0.690192177823295,0.683778492,0.857325504501107,0,1,0.991341961
ENSP00000261574,ENSP00000261574,3843,IPO5,4.14e-05,FALSE,NA,0.999998736678014,0.975072077830311,0.447,0.50480240750014,0.336406189661966,0.878331926090735,0.872750292646346,0.86570491,0.94055822175284,0,0.67137942274995,85.302354289885
ENSP00000262966,ENSP00000262966,84954,MPND,1.729e-05,FALSE,NA,0.0157249668320667,0.447450488989408,0.449,0.00452803882207938,-0.606058958706465,0.936551896159939,0.934808399188566,0.935981655,0.925216835568506,0,1,2.71867915160862
ENSP00000263736,ENSP00000263736,55133,SRBD1,3.504e-05,FALSE,NA,1.67463053962146e-14,2.30926578732029,0.362,0.0136371572731342,0.138706931148658,0.785130691399949,0.754013389871104,0.712032005,0.65089243599696,0,1,11.5015275682076
ENSP00000264126,ENSP00000264126,29899,GPSM2,2.449e-05,FALSE,NA,2.9412972070079e-10,0.138962104777241,0.411,0.0285178400702487,0.006342332601565,0.949178194394291,0.94699015622045,0.949663665,0.943415702380433,0,1,0
ENSP00000265431,ENSP00000265431,793,CALB1,9.65e-06,FALSE,NA,0.898924669499301,0.493227943180511,0.605,0.328385020202646,0.283115339040588,0.910055874053048,0.906990499878747,0.926977665,0.910267797587816,0,1,38.6352095395601
ENSP00000267512,ENSP00000267512,376267,RAB15,1.039e-05,FALSE,NA,5.20750293834997e-06,0.489790820220664,0.567,0.128630779526371,0.44964066324834,0.911633241994391,0.90910320797186,0.927805957,0.912489216221075,0,1,41.1955100824229
ENSP00000269122,ENSP00000269122,1213,CLTC,6.1e-05,FALSE,NA,0.99999999331335,0.787233593979203,0.503,0.819819508888484,0.306924005773491,0.929170792688858,0.924934248036457,0.881543705,0.943336695759676,0,1,21.6459915052425
ENSP00000271883,ENSP00000271883,54856,GON4L,7.85e-05,FALSE,NA,0.999998891638014,0.17660964776613,0.403,0.589453432853363,0.477134940084304,0.938664973643976,0.935342200294235,0.948982548,0.801908823872502,0,1,23.3382062
ENSP00000281455,ENSP00000281455,2180,ACSL1,3.17e-05,FALSE,NA,0.0918373313295172,0.579799597187116,0.401,0.115535078076823,0.405540302008251,0.932078409318101,0.929589842010195,0.909627822,0.880596313589838,0,1,0.905222769
ENSP00000285116,ENSP00000285116,220134,SKA1,9.18e-06,FALSE,NA,1.32265949651803e-06,0.582913197972659,0.362,0.0125933783082558,-0.266767332682269,0.917881400984007,0.9167716600064,0.909198966,0.865348526224275,0,0.64336797398529,39.80594665
ENSP00000289746,ENSP00000289746,1013,CDH15,4.52e-05,FALSE,NA,5.96232075451435e-12,0.254020152022118,0.423,0.00764594091444641,-0.17369524822551,0.947239859574586,0.945160847375135,0.947024196,0.908781479821477,0,1,4.093928834
ENSP00000295156,ENSP00000295156,7447,VSNL1,7.44e-06,FALSE,NA,0.744967825012453,0.500431089041554,0.583,0.362203346460693,0.283846262957206,0.912155729747115,0.899947005636654,0.925031362,0.904074550238543,0,0.419245895966102,163.8320076
ENSP00000302968,ENSP00000302968,9085,CDY1,NA,FALSE,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000308351,ENSP00000308351,197259,MLKL,1.958e-05,FALSE,NA,7.47865621818672e-14,0.127800542275469,0.443,0.00916678068364553,-0.118830309557814,0.949227400147671,0.947091753196592,0.949848751,0.946176685396392,0,1,0
ENSP00000314077,ENSP00000314077,64591,TSPY2,NA,FALSE,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000315182,ENSP00000315182,55164,SHQ1,2.164e-05,FALSE,NA,1.16644798453142e-10,0.124821037099513,0.332,0.0218746596912809,0.0820901653529473,0.949471203629057,0.947211339195182,0.949887787,0.882512876517643,0,0.746122476499535,57.77523812
ENSP00000320089,ENSP00000320089,137814,NKX2-6,8.66e-06,FALSE,NA,0.00352254257656912,0.493481449603584,0.42,0.0539102584552146,0.210792828734501,0.904586177573097,0.903791994390823,0.926913085,1,0,1,0
ENSP00000322242,ENSP00000322242,9921,RNF10,3.453e-05,FALSE,NA,0.502963048424231,0.260755846443132,0.367,0.0559529871246344,-0.062903144748492,0.946633374348957,0.944438724647463,0.946800373,0.943991970333151,0,1,3.813620661
ENSP00000324573,ENSP00000324573,2314,FLII,6.93e-05,FALSE,NA,3.31006863649052e-06,0.51426164938183,0.492,0.0147867440728855,-0.301926951130338,0.815304125569773,0.812977494195599,0.921206533,0.595079381204487,0,1,7.26455910884482
ENSP00000331682,ENSP00000331682,84861,KLHL22,3.5e-05,FALSE,NA,0.702611047042905,0.367054685007542,0.495,0.511849055615401,0.536220087750695,0.943332950628173,0.941091138001326,0.942770067,0.938165306242715,0,1,0
ENSP00000334181,ENSP00000334181,55693,KDM4D,2.206e-05,FALSE,NA,0.149201646842992,0.43079076510833,0.492,0.0518390325191071,-0.055046131540957,0.930468217837771,0.928465207464328,0.938078223,0.938259596453661,0,1,0
ENSP00000335261,ENSP00000335261,55217,TMLHE,1.641e-05,TRUE,3,0.00276292005354084,0.595679420329604,0.446,0.0094685237896584,-0.355690950843575,0.927815584384161,0.9198918332372,0.907285876,0.924037227825633,0,1,3.53288754437469
ENSP00000338185,ENSP00000338185,23236,PLCB1,4.58e-05,TRUE,3,0.979044816094075,1.08507674096224,0.634,0.592133516043611,0.320709929439143,0.335337286019349,0.867213506189301,0.852639157,0.940989013288305,0,1,4.685144038
ENSP00000345985,ENSP00000345985,57497,LRFN2,4.41e-05,TRUE,4,0.117460637188488,0.33376619818094,0.497,0.0675672124726124,0.149009775091959,0.535614270317537,0.509560502946434,0.944233188,0.466928822714765,0,1,0
ENSP00000347088,ENSP00000347088,9215,LARGE,4.11e-05,FALSE,NA,0.958481011778369,1.14505994849882,0.616,0.418660322917442,0.237103639837019,0.930189180176281,0.859353566201109,0.847637841,0.942484277517729,0,1,1.461889277
ENSP00000348089,ENSP00000348089,2074,ERCC6,5.74e-05,FALSE,NA,5.00691675988158e-13,0.546001139564369,0.441,0.00416623432807634,-0.519135608498248,0.940984675919237,0.938491845194615,0.913597532,0.711385717538649,0,1,0
ENSP00000348769,ENSP00000348769,10425,ARIH2,2.074e-05,FALSE,NA,0.987412494790781,0.434590574317886,0.486,0.0943530574231722,-0.559935942770039,0.930915047154092,0.927331613792795,0.93762081,1,0,1,0
ENSP00000348784,ENSP00000348784,3476,IGBP1,1.444e-05,FALSE,NA,0.933825157525953,0.467329716571241,0.258,0.242358011273444,0.144877302950177,0.920724878331931,0.918282458717514,0.932815285,0.921226280534754,0,0.58626706,68.595154664646
ENSP00000352516,ENSP00000352516,1786,DNMT1,8.72e-05,FALSE,NA,0.999999999466791,0.209582620341739,0.491,0.828936396082238,0.495771166268999,0.948566305635992,0.946359642334314,0.948264218,0.934004447640526,0,1,2.18372663642066
ENSP00000353415,ENSP00000353415,5575,PRKAR1B,2.312e-05,FALSE,NA,0.0247577995630588,8.41733056490186,0.568,0.116718917266569,0.286240304982144,0.134134377441121,0.12646399514924,0.453881063,0.664025224810232,0,1,0
ENSP00000357323,ENSP00000357323,55249,YY1AP1,2.945e-05,FALSE,NA,0.000145221258212536,0.45006900368186,0.411,NA,NA,0.939072024776472,0.936935406610431,0.935614551,0.943847031513437,0,1,0
ENSP00000358866,ENSP00000358866,2316,FLNA,0.000158662,FALSE,NA,0.999999987607637,0.100218585626252,0.57,0.28827774429557,-0.213416225677177,0.950600291208488,0.94833860751555,0.950220279,0.946535704468806,0,1,10.66900645
ENSP00000362643,ENSP00000362643,5255,PHKA1,4.63e-05,FALSE,NA,0.881287038362445,0.928028617771584,0.409,0.0520693508200323,-0.431422408697092,0.907088453084849,0.889020033703023,0.870504994,0.911924240127995,0,1,36.3508617
ENSP00000363708,ENSP00000363708,659,BMPR2,3.797e-05,FALSE,NA,0.996668086457278,0.735693422746786,0.57,0.440010663033998,0.368075311551244,0.928090487764865,0.916571783731424,0.885897949,0.944511869355039,0,1,72.46259522
