ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,forecASD,STRING_score,BrainSpan_score,STRING+BrainSpan_RF,krishnan_post,D_ens,D,TADA_BF,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000257264,6947,TCN1,0.0000162,FALSE,NA,3.85563E-16,0.006,0.136,0.070,0.002,0.447,NA,NA,0.61060356,0.919242621,0.917789045,0.905245163,0.813146227,0,1,0
ENSP00000313172,11149,BVES,0.0000131,FALSE,NA,0.000308543,0.006,0.136,0.127,0.000,0.491,0.010121931,-0.339602906,0.619814262,0.915846619,0.913654547,0.904009896,0.918909397,0,1,2.932000762
ENSP00000344820,10089,KCNK7,0.00001211,TRUE,4,6.42726E-06,0.006,0.136,0.076,0.002,0.447,0.003435684,-0.52398289,1.329788991,0.814216876,0.813069501,0.827365302,0.916886538,0,1,0
ENSP00000340672,51566,ARMCX3,0.00001394,FALSE,NA,0.249589239,0.006,0.134,0.453,0.132,0.409,0.047184428,-0.162644943,0.469681296,0.918694296,0.917498777,0.932331823,0.920407473,0,1,0
ENSP00000386175,402317,OR2A42,0.00001372,FALSE,NA,0.595675112,0.006,0.134,0.096,0.000,0.447,NA,NA,0.465757843,0.918256279,0.917232916,0.933058201,1,0,1,0
ENSP00000229570,57150,SMIM8,NA,FALSE,NA,0.035853617,0.006,0.132,0.228,0.031,0.489,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000363345,57864,SLC46A2,0.00002595,FALSE,NA,0.000292934,0.006,0.132,0.110,0.000,0.478,0.013707901,-0.245131184,0.409337071,0.933467569,0.931964619,0.939980457,0.93944994,0,1,0
ENSP00000366234,386653,IL31,0.00000821,FALSE,NA,0.150887238,0.006,0.132,0.072,0.002,0.436,0.038667282,-0.026900801,0.496872311,0.929276567,0.927949213,0.926030653,0.831605169,0,1,0
ENSP00000366628,80045,GPR157,0.0000198,FALSE,NA,2.63492E-05,0.006,0.132,0.174,0.000,0.411,NA,NA,0.442981178,0.927633665,0.925816583,0.936625196,0.867372349,0,1,0
ENSP00000368405,390637,GDPGP1,NA,FALSE,NA,8.68772E-06,0.006,0.132,0.238,0.017,0.439,0.036658025,0.185351613,NA,NA,NA,NA,NA,0,1,0
ENSP00000440273,10603,SH2B2,0.00002124,FALSE,NA,0.011359941,0.006,0.132,0.293,0.040,0.447,0.014312362,-0.382034424,0.431811512,0.929549124,0.927915243,0.937966047,0.929787091,0,1,0
ENSP00000339168,78989,COLEC11,0.0000167,FALSE,NA,0.072034475,0.006,0.130,0.149,0.000,0.484,0.011955966,-0.407317152,0.929440558,0.863231938,0.861050109,0.870311275,0.924433156,0,1,0
ENSP00000377411,56901,NDUFA4L2,0.0000049,FALSE,NA,0.014252375,0.006,0.130,0.155,0.000,0.448,0.02101326,0.032947462,0.678242678,0.886449766,0.885245739,0.892920079,0.816154053,0,1,0
ENSP00000301272,126259,TMIGD2,0.00001433,FALSE,NA,0.01525187,0.006,0.128,0.141,0.008,0.412,NA,NA,0.412796401,0.937897046,0.9362034,0.939635737,0.921061822,0,1,1.355683159
ENSP00000361616,118881,COMTD1,0.0000097,FALSE,NA,5.22497E-06,0.006,0.128,0.311,0.079,0.379,0.007953807,-0.485725467,0.493005506,0.908068783,0.907104493,0.927012039,0.837544155,0,1,0
ENSP00000328054,339184,CCDC144NL,0.00001127,FALSE,NA,8.14315E-06,0.006,0.126,0.451,0.127,0.402,NA,NA,0.553797411,0.924763815,0.922537784,0.912739538,0.919876742,0,1,0
ENSP00000344420,81850,KRTAP1-3,0.00000692,FALSE,NA,0.653995931,0.006,0.126,0.007,0.000,0.493,NA,NA,0.498725985,0.927712366,0.926502769,0.925538394,0.902569996,0,1,0
ENSP00000345163,256892,OR51F1,0.00001123,FALSE,NA,0.053940335,0.006,0.126,0.055,0.088,0.446,NA,NA,0.405353566,0.937501253,0.936027327,0.940303437,0.934825931,0,1,0
ENSP00000368612,23078,VWA8,NA,FALSE,NA,2.93154E-40,0.006,0.126,0.474,0.115,0.331,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000414670,56203,LMOD3,0.00002169,FALSE,NA,0.008058416,0.006,0.126,0.157,0.000,0.461,0.016172437,0.067605449,0.490205367,0.934568068,0.933124824,0.927718561,0.930210731,0,1,0
ENSP00000431759,374467,C12orf63,NA,FALSE,NA,NA,0.006,0.126,0.107,0.000,0.448,0.046694194,0.244184967,NA,NA,NA,NA,NA,0,1,0
ENSP00000264231,64091,POPDC2,0.00001406,FALSE,NA,0.000116008,0.006,0.124,0.323,0.088,0.475,0.013639648,-0.101309357,0.329323762,0.94216907,0.94033124,0.944394612,0.920637857,0,1,0
ENSP00000319250,118442,GPR62,0.00001556,FALSE,NA,0.229621631,0.006,0.124,0.171,0.000,0.491,0.0979228,-0.035174291,0.601465376,0.919672082,0.918679828,0.906535257,0.922782578,0,1,0
ENSP00000277526,392399,LCN9,0.00000683,FALSE,NA,0.014871729,0.006,0.122,0.019,0.000,0.447,0.020249943,0.007373446,0.50942896,0.898157249,0.897436273,0.922607708,1,0,1,5.172417656
ENSP00000303963,440387,CTRB2,0.00001524,FALSE,NA,0.283515253,0.006,0.122,0.051,0.014,0.444,0.019604852,-0.231229224,0.462752076,0.920719601,0.919545498,0.933562552,0.922256295,0,1,11.67346259
ENSP00000315111,157695,TDRP,NA,FALSE,NA,0.001321928,0.006,0.122,0.291,0.031,0.49,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000358945,2652,OPN1MW,0.00001856,FALSE,NA,0.502014147,0.006,0.122,0.018,0.000,0.489,NA,NA,0.440818386,0.926779031,0.924829393,0.9369347,0.926798439,0,1,0
ENSP00000368623,54991,C1orf159,0.00000417,FALSE,NA,0.090877636,0.006,0.122,0.313,0.079,0.45,0.025463275,0.006496816,0.520016207,0.92515568,0.922800665,0.919327572,0.944822656,0,1,0
ENSP00000381150,255374,MBLAC1,0.00001619,FALSE,NA,0.313958463,0.006,0.122,0.460,0.140,0.39,0.031921022,-0.378621971,0.457998041,0.922277117,0.921080402,0.934405054,0.923767898,0,1,0
ENSP00000344235,285193,DUSP28,0.00000866,FALSE,NA,0.232216945,0.006,0.120,0.120,0.000,0.409,0.007837212,-0.618416461,1.412219544,0.798111382,0.796047634,0.81239654,1,0,1,0
ENSP00000288988,79623,GALNT14,0.0000253,TRUE,4,3.03254E-09,0.006,0.118,0.098,0.000,0.489,0.025047183,-0.029490005,0.216063414,0.947809568,0.945206208,0.9481222,0.938221915,0,1,0
ENSP00000307860,116093,DIRC1,0.000003268,FALSE,NA,0.022258844,0.006,0.118,0.060,0.030,0.492,NA,NA,0.531124107,0.889651197,0.881066946,0.916086577,1,0,1,9.32975261
ENSP00000336661,149499,LRRC71,0.00001679,FALSE,NA,0.009049218,0.006,0.118,0.035,0.000,0.487,0.019728278,-0.068862415,0.450832255,0.936140111,0.93443575,0.935501781,0.861125382,0,1,0
ENSP00000360757,138311,FAM69B,0.00002378,FALSE,NA,0.003577159,0.006,0.118,0.190,0.002,0.493,0.014208104,-0.159034521,1.387142998,0.822571044,0.821347598,0.817345211,0.931996188,0,1,15.13342203
ENSP00000361355,80195,TMEM254,NA,FALSE,NA,0.00506595,0.006,0.118,0.426,0.123,0.329,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000344961,440107,PLEKHG7,0.00001342,FALSE,NA,3.67501E-11,0.006,0.116,0.087,0.003,0.447,NA,NA,0.219846798,0.946516993,0.944461499,0.94802414,0.937749702,0,1,0
ENSP00000357737,6706,SPRR2G,0.000002597,FALSE,NA,0.026608019,0.006,0.116,0.381,0.132,0.459,NA,NA,0.689686858,0.876973891,0.875398335,0.890916777,1,0,1,0
ENSP00000366083,548313,SSX4B,0.00000886,FALSE,NA,0.474319599,0.006,0.116,0.152,0.000,0.492,NA,NA,0.492352214,0.906473965,0.904547435,0.9271917,1,0,1,0
ENSP00000374482,116534,MRGPRE,0.00001511,FALSE,NA,4.75586E-05,0.006,0.116,0.101,0.000,0.447,0.005828781,-0.522479398,0.603303472,0.918857612,0.91807125,0.906249573,0.857171951,0,1,0
ENSP00000384345,2825,GPR1,0.00001178,FALSE,NA,1.83555E-05,0.006,0.116,0.042,0.000,0.448,0.013938826,-0.023278026,0.308552672,0.943061324,0.940927204,0.945230206,0.900293764,0,1,0
ENSP00000262424,83716,CRISPLD2,0.00002628,FALSE,NA,7.37609E-06,0.006,0.114,0.303,0.104,0.408,0.014270101,-0.047212668,0.365838219,0.942035728,0.940232254,0.942820036,0.939559169,0,1,2.30256365
ENSP00000296326,131540,ZDHHC19,0.00001329,FALSE,NA,0.052427427,0.006,0.114,0.253,0.002,0.444,0.023766029,-0.097605767,0.36435641,0.940418217,0.938627368,0.942881301,0.933984999,0,1,8.720634505
ENSP00000325655,84269,CHCHD5,0.00000623,FALSE,NA,0.033641013,0.006,0.114,0.059,0.035,0.406,0.002938906,-0.627971477,0.509274234,0.926564439,0.925514538,0.922648685,0.900470822,0,1,0
ENSP00000329890,1670,DEFA5,0.00000418,FALSE,NA,0.000100681,0.006,0.114,0.023,0.000,0.494,NA,NA,0.684595514,0.881182862,0.881250966,0.891673494,0.893906112,0,1,0
ENSP00000335041,130355,C2orf76,0.00000488,FALSE,NA,0.003332056,0.006,0.114,0.104,0.000,0.403,0.006204146,-0.41511305,0.520788167,0.896492099,0.889522034,0.919094093,0.854870377,0,1,0
ENSP00000406925,152816,C4orf26,0.00000584,FALSE,NA,0.124857081,0.006,0.114,0.080,0.013,0.471,NA,NA,1.225713595,0.819186358,0.818298798,0.839764367,0.927117455,0,0.742729739,45.46554185
ENSP00000246100,83541,FAM110A,0.00001474,FALSE,NA,0.747790603,0.006,0.112,0.300,0.097,0.412,0.131594267,-0.142321681,1.318325253,0.818695588,0.818256113,0.829167213,0.934847387,0,1,1.890238431
ENSP00000334287,337978,KRTAP21-2,0.00000321,FALSE,NA,0.250319145,0.006,0.112,0.006,0.000,0.447,NA,NA,0.525363863,0.882072616,0.881143722,0.917699016,0.92366997,0,0.808347497,38.74164147
ENSP00000368511,254158,CXorf58,0.00001405,FALSE,NA,0.000356507,0.006,0.112,0.277,0.005,0.492,0.028862375,0.013017353,0.611895261,0.918930528,0.91605494,0.905066048,0.920607273,0,1,0
ENSP00000013222,11185,INMT,0.0000133,FALSE,NA,0.000120278,0.006,0.110,0.119,0.000,0.458,0.030541995,0.088525751,0.471887816,0.916980077,0.916632999,0.931973707,0.933990557,0,1,0
ENSP00000258613,55901,THSD1,0.0000371,FALSE,NA,2.45032E-05,0.006,0.110,0.173,0.000,0.491,0.023305609,-0.079002807,0.860934381,0.894267085,0.890238596,0.876174055,0.938836273,0,1,0
ENSP00000264866,55296,TBC1D19,0.00001729,FALSE,NA,0.016101241,0.006,0.110,0.284,0.011,0.474,0.008396602,-0.45247769,0.451787665,0.931307907,0.922967145,0.935322552,0.936302952,0,1,10.49732508
ENSP00000328083,389337,ARHGEF37,0.00003003,FALSE,NA,1.0824E-13,0.006,0.110,0.183,0.000,0.439,0.005908875,-0.410732174,0.797040486,0.897975923,0.894756242,0.880465138,0.929426792,0,1,0
ENSP00000357080,284677,C1orf204,2.768E-08,FALSE,NA,0.093368149,0.006,0.110,0.425,0.119,0.461,NA,NA,0.546603046,0.916860206,0.915447968,0.913548037,0.918471579,0,1,0
ENSP00000357769,26239,LCE2B,0.0000043,FALSE,NA,0.137251509,0.006,0.110,0.096,0.000,0.492,NA,NA,0.52473256,0.886980076,0.886758499,0.91793854,1,0,1,0
ENSP00000371364,80008,TMEM156,0.00000983,FALSE,NA,5.76275E-09,0.006,0.110,0.120,0.000,0.447,NA,NA,0.379991022,0.939163791,0.937156602,0.942052467,0.910892986,0,1,0
ENSP00000401597,401124,DTHD1,0.0000304,FALSE,NA,NA,0.006,0.110,0.004,0.000,0.489,NA,NA,1.091991692,0.858659633,0.855255211,0.851980777,1,0,1,0
ENSP00000339324,643155,SMIM15,NA,FALSE,NA,0.228320204,0.006,0.108,0.466,0.143,0.366,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000340748,347468,OR13H1,0.00001084,FALSE,NA,0.066074216,0.006,0.108,0.041,0.000,0.472,NA,NA,0.375084615,0.93933797,0.937595294,0.942345257,0.942379251,0,1,0
ENSP00000369371,54586,EQTN,NA,FALSE,NA,1.3335E-07,0.006,0.108,0.129,0.001,0.491,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000296847,154386,C6orf195,0.00000525,FALSE,NA,0.003448527,0.006,0.106,0.383,0.131,0.449,NA,NA,0.519030693,0.891460168,0.890990067,0.919633874,1,0,1,0
ENSP00000376767,55216,C11orf57,0.0000099,FALSE,NA,0.913210186,0.006,0.106,0.303,0.104,0.402,0.140326022,0.02780265,0.492077056,0.909074135,0.907705563,0.927255544,0.911067768,0,1,12.34630906
ENSP00000248701,6691,SPINK2,0.000002259,FALSE,NA,0.717781973,0.006,0.104,0.064,0.013,0.491,0.022389555,-0.571913133,0.536972399,0.878626928,0.87682392,0.914880129,0.922137118,0,1,0
ENSP00000350836,284521,OR2L13,0.00001222,FALSE,NA,0.014419191,0.006,0.104,0.155,0.000,0.49,NA,NA,0.561871789,0.929260921,0.921972205,0.91180853,0.91711865,0,1,0
ENSP00000353893,56891,LGALS14,0.00000697,FALSE,NA,0.010012279,0.006,0.104,0.037,0.000,0.489,NA,NA,0.504237874,0.927662688,0.926471015,0.924009241,0.86058431,0,1,0
ENSP00000356842,10223,GPA33,0.00001599,FALSE,NA,1.49713E-06,0.006,0.104,0.159,0.000,0.482,0.013765527,-0.110404354,0.320878102,0.942801608,0.940876866,0.94472546,0.942261075,0,1,0
ENSP00000386499,146325,C16orf11,0.00002098,FALSE,NA,1.27244E-05,0.006,0.104,0.084,0.007,0.447,NA,NA,0.434195597,0.928946239,0.927561896,0.937666951,0.929488408,0,1,0
ENSP00000297001,100130988,C7orf72,0.0000173,FALSE,NA,NA,0.006,0.102,0.147,0.000,0.447,0.009836746,-0.306687208,0.447167935,0.926434867,0.922971632,0.936019504,1,0,1,0
ENSP00000316457,284756,C20orf197,0.00000427,FALSE,NA,0.055232146,0.006,0.102,0.130,0.001,0.484,NA,NA,0.792277312,0.86771739,0.86591115,0.880951133,0.89418963,0,1,0
ENSP00000378441,221491,C6orf1,0.00000619,FALSE,NA,0.298718643,0.006,0.102,0.162,0.000,0.447,NA,NA,0.453254707,0.932704521,0.931285514,0.935141936,0.900382412,0,1,4.18130543
ENSP00000327540,79345,OR51B2,0.00001054,FALSE,NA,0.007355186,0.006,0.100,0.120,0.000,0.462,0.022787959,0.213184305,0.487463499,0.909995884,0.909980726,0.928465406,0.931834228,0,1,0
ENSP00000244314,56269,IRGC,0.0000324,FALSE,NA,0.043735507,0.006,0.098,0.206,0.007,0.481,0.030665396,-0.106656337,0.496703817,0.936791024,0.93521924,0.926088705,0.937214175,0,1,0.872252896
ENSP00000309087,153770,PLAC8L1,0.00000688,FALSE,NA,0.132377855,0.006,0.098,0.200,0.013,0.486,0.032532088,0.03344661,0.50896625,0.899984006,0.897747565,0.922745745,0.902404878,0,1,0
ENSP00000320532,259240,WFDC9,0.000003211,FALSE,NA,0.010811346,0.006,0.098,0.042,0.000,0.488,NA,NA,0.531054855,0.885085588,0.880943813,0.916125739,0.809128446,0,1,0
ENSP00000334289,138241,C9orf85,0.00000583,FALSE,NA,0.006921051,0.006,0.098,0.267,0.004,0.408,0.00787242,-0.298359938,0.239364865,0.945506369,0.94317132,0.947477811,0.927102191,0,1,0
ENSP00000347195,375346,TMEM110,0.00001322,FALSE,NA,0.901349033,0.006,0.098,0.107,0.000,0.412,0.047647866,-0.619487679,0.473252945,0.920046974,0.916269511,0.931719064,0.919149638,0,1,14.97518632
ENSP00000347810,503614,DEFB107B,0.000002119,FALSE,NA,NA,0.006,0.098,0.152,0.000,0.487,NA,NA,0.532011573,0.880057158,0.876467173,0.915870237,1,0,1,0
ENSP00000355428,80851,SH3BP5L,0.00002236,FALSE,NA,0.140999406,0.006,0.098,0.471,0.121,0.442,0.01386445,-0.465751854,0.555539701,0.929603358,0.928197111,0.912558223,0.930800744,0,1,0
ENSP00000361556,375759,C9orf50,0.0000156,FALSE,NA,7.27866E-10,0.006,0.098,0.206,0.007,0.453,0.012997062,-0.330106367,0.460263812,0.921593445,0.920268695,0.933989337,0.8585362,0,1,0
ENSP00000366847,727905,SPATA31A5,NA,FALSE,NA,NA,0.006,0.098,0.152,0.000,0.48,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000367882,347404,LANCL3,0.00001493,FALSE,NA,0.522828102,0.006,0.098,0.410,0.109,0.447,0.086257963,-0.017166446,0.464380614,0.925729263,0.919108038,0.93325273,0.921882478,0,1,0
ENSP00000380872,161779,PGBD4,0.00002535,FALSE,NA,5.90742E-05,0.006,0.098,0.243,0.007,0.468,NA,NA,0.317362286,0.943838592,0.94189728,0.94487059,0.933238807,0,1,4.202758735
ENSP00000435550,79696,ZC2HC1C,0.00001837,FALSE,NA,1.62188E-06,0.006,0.098,0.191,0.002,0.454,0.01816374,-0.049450133,0.446810577,0.925831126,0.924503938,0.936063099,0.864433638,0,1,0
ENSP00000307831,165082,GPR113,0.0000354,FALSE,NA,1.48529E-10,0.006,0.096,0.263,0.004,0.455,NA,NA,0.654424157,0.926581671,0.924406005,0.897480652,0.945270177,0,1,0
ENSP00000319322,390433,OR4K13,0.00001086,FALSE,NA,6.75518E-05,0.006,0.096,0.005,0.000,0.449,NA,NA,0.633775321,0.90838634,0.908090299,0.901431927,0.84223873,0,1,7.065867388
ENSP00000337466,280664,WFDC10B,0.0000025,FALSE,NA,0.014843387,0.006,0.096,0.021,0.000,0.485,NA,NA,1.273742258,0.80975089,0.806274755,0.834662143,0.88936167,0,1,0
ENSP00000359333,388650,FAM69A,0.000003673,FALSE,NA,0.090865226,0.006,0.096,0.416,0.114,0.447,0.023105707,-0.125157784,0.688963773,0.898779893,0.878452943,0.890995701,0.892352658,0,1,3.104302556
ENSP00000359674,414157,C10orf62,0.00000952,FALSE,NA,9.87003E-05,0.006,0.096,0.082,0.010,0.454,0.016130994,-0.06363466,0.502027867,0.92919433,0.927979375,0.92459912,0.836628162,0,1,4.218597431
ENSP00000371572,387911,C1QTNF9B,0.00001356,FALSE,NA,0.040010474,0.006,0.096,0.105,0.000,0.447,NA,NA,0.471353261,0.918279196,0.917019645,0.932063735,0.782917235,0,1,0
ENSP00000333534,1572,CYP2F1,0.00002913,FALSE,NA,2.7561E-05,0.006,0.094,0.007,0.000,0.479,0.021431575,-0.163416244,0.222718919,0.947254619,0.945201168,0.947932632,0.93559639,0,1,0
ENSP00000347635,140258,KRTAP13-1,0.00000647,FALSE,NA,0.007112706,0.006,0.094,0.018,0.000,0.492,0.027678339,0.033873841,0.584815449,0.914913569,0.914038792,0.909006723,0.927892798,0,1,2.106131163
ENSP00000357811,387718,TEX36,NA,FALSE,NA,NA,0.006,0.094,0.047,0.006,0.492,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000364938,388595,TMEM82,0.00001782,FALSE,NA,1.22973E-05,0.006,0.094,0.109,0.000,0.411,0.011999777,-0.162687301,0.450739823,0.924653508,0.923447611,0.93550773,0.863392408,0,1,0
ENSP00000377583,730755,KRTAP2-3,NA,FALSE,NA,0.0777172,0.006,0.094,0.004,0.000,0.492,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000391504,129881,CCDC173,NA,FALSE,NA,1.08459E-15,0.006,0.094,0.059,0.035,0.487,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000238936,79847,TMEM180,0.00002596,FALSE,NA,0.000178664,0.006,0.092,0.335,0.193,0.455,0.012223385,-0.243324657,0.409611068,0.933606393,0.931924879,0.939943226,0.928694532,0,1,0
ENSP00000248384,8388,OR1E2,0.00001154,FALSE,NA,0.020874072,0.006,0.092,0.098,0.000,0.493,NA,NA,0.553071721,0.923602734,0.922719344,0.912855111,0.915431514,0,1,0
ENSP00000305640,343169,OR6F1,0.00001205,FALSE,NA,0.000152779,0.006,0.092,0.115,0.000,0.447,NA,NA,0.479628568,0.914714435,0.913911258,0.930360946,0.846925244,0,1,17.07203704
ENSP00000321179,375316,RBM44,0.00002985,FALSE,NA,0.01414988,0.006,0.092,0.361,0.225,0.44,0.010910909,-0.046796657,0.600426259,0.929826867,0.927161537,0.906758628,0.881206585,0,1,0
ENSP00000330051,162387,MFSD6L,0.00002822,FALSE,NA,2.39665E-08,0.006,0.092,0.213,0.033,0.445,0.013312621,-0.154303696,0.255817066,0.946139333,0.944182651,0.946961195,0.879446752,0,1,0
ENSP00000376522,201134,CEP112,0.00003287,FALSE,NA,3.05841E-18,0.006,0.092,0.095,0.000,0.459,0.005259549,-0.424134717,0.533120252,0.943784361,0.933268084,0.9155726,0.941101769,0,1,0
ENSP00000209540,126370,OR1I1,0.00001497,FALSE,NA,0.00172069,0.006,0.090,0.008,0.000,0.453,NA,NA,0.463443412,0.920111687,0.919342796,0.933442388,0.856614939,0,1,0
ENSP00000216420,10668,CGRRF1,0.00001163,FALSE,NA,0.005226927,0.006,0.090,0.180,0.000,0.447,0.008231582,-0.31977883,0.62851034,0.91322908,0.910276789,0.902441647,0.845462081,0,1,5.133006968
ENSP00000259362,286362,OR13C9,0.00000996,FALSE,NA,0.043665235,0.006,0.090,0.056,0.072,0.448,NA,NA,0.378746112,0.938939707,0.937262449,0.942137996,0.911233842,0,1,0
ENSP00000296776,134288,TMEM174,0.00000987,FALSE,NA,0.015255886,0.006,0.090,0.045,0.002,0.447,0.014940021,-0.032699718,0.379181248,0.938879146,0.937202409,0.9421149,0.911014699,0,1,0
ENSP00000312470,390093,OR10A6,0.0000105,FALSE,NA,8.59245E-09,0.006,0.090,0.121,0.000,0.449,NA,NA,0.375670256,0.939232434,0.937532917,0.942299303,0.93881078,0,1,0
ENSP00000324583,127064,OR2T12,0.00001431,FALSE,NA,0.017041702,0.006,0.090,0.014,0.000,0.443,NA,NA,0.231049903,0.945957201,0.94401494,0.947703994,0.921046814,0,1,0
ENSP00000328270,81871,KRTAP4-6,NA,FALSE,NA,0.014500199,0.006,0.090,0.033,0.000,0.489,0.015825576,-0.073066837,NA,NA,NA,NA,NA,0,1,0
ENSP00000341291,391211,OR2G6,0.00001308,FALSE,NA,0.009751701,0.006,0.090,0.061,0.026,0.439,NA,NA,0.303642227,0.943113661,0.941278322,0.945400584,0.918859943,0,1,0
ENSP00000350050,161145,TMEM229B,0.00001158,FALSE,NA,0.21424997,0.006,0.090,0.556,0.115,0.453,0.024923438,-0.347734747,1.365978116,0.81035586,0.807724888,0.821360949,0.915577315,0,1,0
ENSP00000355797,401285,TCP10L2,0.0000135,FALSE,NA,0.694467188,0.006,0.090,0.114,0.000,0.447,NA,NA,0.466927338,0.918484638,0.916843514,0.932872076,1,0,1,0
ENSP00000357134,343406,OR10R2,0.00001154,FALSE,NA,0.044375651,0.006,0.090,0.018,0.000,0.448,NA,NA,0.338766151,0.941327842,0.939552913,0.944062661,0.915425154,0,1,4.167118396
ENSP00000369157,283297,OR10A4,0.00001099,FALSE,NA,2.78491E-05,0.006,0.090,0.089,0.001,0.471,0.00686273,-0.270150614,0.632289141,0.908661701,0.908535683,0.901689565,0.84302279,0,1,0
ENSP00000376103,83636,C19orf12,0.00000825,FALSE,NA,0.667745724,0.006,0.090,0.463,0.148,0.442,0.106591747,0.018790697,0.501309797,0.902502634,0.902394584,0.924816179,0.906554221,0,1,0
ENSP00000261058,84692,CCDC54,0.00001042,FALSE,NA,8.55009E-08,0.006,0.086,0.196,0.008,0.492,0.0130533,-0.099522849,0.516394025,0.927840306,0.926739806,0.920376174,0.931732788,0,1,0
ENSP00000291715,125875,CLDND2,0.00001089,FALSE,NA,3.86932E-05,0.006,0.086,0.156,0.000,0.447,0.018165484,-0.153832343,0.374606657,0.939440304,0.937668895,0.942372799,0.913794018,0,1,0
ENSP00000316491,83953,FCAMR,0.00001045,FALSE,NA,8.00343E-06,0.006,0.086,0.027,0.000,0.489,0.015888127,-0.131804418,0.557701941,0.922753842,0.921361856,0.91225878,0.868011716,0,1,1.109630026
ENSP00000275560,136853,SRCRB4D,0.0000293,FALSE,NA,9.86181E-05,0.006,0.084,0.219,0.120,0.447,0.044295462,0.097719807,1.301276712,0.838128283,0.835468421,0.831497504,0.935689717,0,1,0
ENSP00000343891,126204,NLRP13,0.0000386,FALSE,NA,5.16424E-14,0.006,0.084,0.019,0.000,0.469,NA,NA,0.26885548,0.946412858,0.944451378,0.94657891,0.889837093,0,1,0
ENSP00000420854,90288,EFCAB12,NA,FALSE,NA,2.1773E-06,0.006,0.084,0.040,0.000,0.488,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000361748,84885,ZDHHC12,0.00001333,FALSE,NA,0.011766228,0.006,0.082,0.119,0.000,0.415,0.00423609,-0.616677108,0.46837076,0.933768129,0.932293852,0.932586684,0.919392776,0,1,0
ENSP00000386960,414236,C10orf55,NA,FALSE,NA,0.005065636,0.006,0.082,0.174,0.000,0.48,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000261177,441631,TSPAN11,0.00001351,FALSE,NA,2.95983E-05,0.006,0.078,0.186,0.000,0.447,0.016378983,-0.067092578,0.467249874,0.933949116,0.932450623,0.932832002,0.782816636,0,1,9.869566015
ENSP00000260843,53836,GPR87,0.0000139,FALSE,NA,0.290536849,0.006,0.072,0.174,0.000,0.435,0.026374045,-0.039517641,0.218021001,0.946630901,0.944550024,0.948076424,0.883558578,0,1,0
ENSP00000337014,148738,HFE2,0.0000213,FALSE,NA,0.012330397,0.006,0.072,0.191,0.002,0.481,0.011020046,-0.35753206,0.563350302,0.928167939,0.926869355,0.911644822,0.801350877,0,1,0
ENSP00000357149,913,CD1E,0.00001515,FALSE,NA,8.77644E-13,0.006,0.070,0.059,0.035,0.486,NA,NA,0.488596435,0.932515959,0.931282132,0.928119584,0.93288807,0,1,0
ENSP00000409316,729759,OR4F29,0.00001085,FALSE,NA,NA,0.006,0.068,0.152,0.000,0.49,NA,NA,0.481268185,0.912015384,0.910961292,0.930012241,1,0,1,0
ENSP00000235332,60672,MIIP,0.00002061,FALSE,NA,1.96192E-15,0.006,0.052,0.149,0.000,0.331,0.039099766,0.238775303,0.590173187,0.924630473,0.923416715,0.908194275,0.931306327,0,1,0
ENSP00000375430,83896,KRTAP3-1,0.00000429,FALSE,NA,0.473819461,0.004,0.072,0.053,0.007,0.484,0.031762721,-0.115753013,0.683500595,0.882723983,0.881813368,0.891866933,0.894256774,0,1,0
ENSP00000381486,344022,NOTO,0.0000101,FALSE,NA,NA,0.004,0.378,0.064,0.030,0.446,NA,NA,0.485413384,0.910040887,0.90857915,0.928933241,1,0,1,0
ENSP00000328915,441871,PRAMEF7,0.00001866,FALSE,NA,0.176862963,0.004,0.161,0.052,0.028,0.442,NA,NA,0.440318669,0.926248102,0.924980267,0.936984941,0.926929697,0,1,0
ENSP00000256366,55333,SYNJ2BP,0.00000655,FALSE,NA,0.503944509,0.004,0.288,0.270,0.000,0.439,0.087363278,0.105807177,0.511448935,0.900725038,0.895963443,0.921979751,0.901437279,0,1,3.280218281
ENSP00000318270,150696,PROM2,0.0000396,FALSE,NA,7.89703E-08,0.004,0.177,0.369,0.087,0.33,0.018822704,-0.077261716,0.995575512,0.872162786,0.87016202,0.862799065,0.943898229,0,1,8.576364907
ENSP00000334668,344658,SAMD7,0.00001636,FALSE,NA,6.78008E-06,0.004,0.250,0.042,0.005,0.447,0.019385813,-0.047517189,0.454435169,0.935889748,0.934170657,0.934975154,0.790574875,0,1,0
